peak_rank,median_rank,days,peak_streams,median_streams,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
46.0,74.0,8.0,554104.0,353905.0,BTS,My Time,0.674,0.64,0.0,-5.1389999999999985,0.0,0.0339,0.151,0.0,0.0925,0.664,99.908,spotify:track:4vTgx6h4seHvkuFh84JXYP,234458.0,4.0
51.0,80.0,7.0,518265.0,342421.0,BTS,00:00 (Zero O’Clock),0.5660000000000001,0.5479999999999999,1.0,-6.456,1.0,0.0579,0.0802,0.0,0.11,0.196,157.999,spotify:track:4AlihYDqxXshKhvh5tnMfP,250296.0,4.0
62.0,93.0,5.0,474343.0,316774.0,BTS,Inner Child,0.589,0.696,11.0,-7.981,1.0,0.0725,0.017,0.0,0.0808,0.332,134.953,spotify:track:4BKOjYosPhw334moS3wlbO,233266.0,4.0
63.0,91.5,6.0,470241.0,316487.0,BTS,Friends,0.55,0.747,1.0,-5.211,1.0,0.0407,0.0668,0.0,0.0536,0.648,79.98,spotify:track:7w05lsU2VLSeiT8Nukrv5M,199339.0,4.0
67.0,89.0,6.0,451405.0,319608.5,BTS,We are Bulletproof : the Eternal,0.526,0.575,9.0,-5.215,0.0,0.0309,0.225,0.0,0.108,0.19,84.04700000000003,spotify:track:44WLOqH7QayQOQdeUHeKUK,261543.0,4.0
69.0,119.0,4.0,442595.0,295999.0,YoungBoy Never Broke Again,Fine By Time,0.506,0.787,8.0,-6.634,1.0,0.161,0.254,0.0,0.112,0.333,99.956,spotify:track:0KVEBQA98JvkmB5ZydQ13k,175339.0,4.0
73.0,150.5,8.0,434744.0,262347.0,YoungBoy Never Broke Again,Lil Top,0.708,0.654,5.0,-6.76,0.0,0.369,0.0556,0.0,0.208,0.6970000000000001,168.032,spotify:track:1aMokXl3uKDvCh4BBcjFOA,185746.0,4.0
74.0,104.0,5.0,434046.0,304033.0,BTS,Moon,0.703,0.6459999999999999,6.0,-6.658,1.0,0.0596,0.0104,0.0,0.191,0.64,141.87,spotify:track:1xfXXujIlLZAx5wpu46Nyk,208590.0,4.0
75.0,156.0,21.0,430775.0,285558.0,Lauv,Modern Loneliness,0.7020000000000001,0.508,8.0,-7.105,1.0,0.035,0.14400000000000002,0.0,0.108,0.14300000000000002,82.008,spotify:track:1eyek0KJEh2v5HQ9uQSybb,252337.0,4.0
77.0,126.5,2.0,422502.0,337263.0,YoungBoy Never Broke Again,RIP Lil Phat,0.652,0.7979999999999999,6.0,-5.347,0.0,0.333,0.157,0.0,0.118,0.608,169.857,spotify:track:5YEAvnL3klXUE7etBXvMlp,146802.0,4.0
78.0,133.5,2.0,421288.0,333312.5,Ozzy Osbourne,It's A Raid (feat. Post Malone),0.472,0.996,1.0,-0.578,1.0,0.16,0.00687,0.0,0.392,0.114,117.004,spotify:track:25Rdrp7aqTB3x3coVETp0N,260017.0,4.0
81.0,132.0,4.0,408768.0,284494.0,BTS,Respect,0.6609999999999999,0.84,0.0,-4.805,1.0,0.116,0.00485,0.0,0.287,0.524,91.457,spotify:track:37TSJmYKLxXmx8OehFpqMN,237540.0,4.0
82.0,115.5,4.0,404704.0,302918.5,BTS,Interlude : Shadow,0.385,0.7979999999999999,9.0,-6.439,0.0,0.483,0.115,0.0,0.181,0.141,149.756,spotify:track:2Nib4r0saYQf2pUV4RFDhl,259821.0,4.0
84.0,126.5,16.0,397142.0,272715.5,5 Seconds of Summer,Old Me,0.721,0.62,0.0,-3.639,1.0,0.0483,0.313,0.0,0.26,0.473,127.979,spotify:track:4POHzEwNTCYaIvqCUp3NnO,186786.0,4.0
97.0,121.0,5.0,363778.0,283859.0,BTS,Outro : Ego,0.8079999999999999,0.903,0.0,-3.1060000000000003,1.0,0.0958,0.0121,0.000233,0.0993,0.473,116.988,spotify:track:3r9FFjLrAIQjoR8pSHVPC9,196199.0,4.0
128.0,128.0,1.0,315411.0,315411.0,YoungBoy Never Broke Again,Suited Panamera (feat. Quando Rondo),0.6,0.654,2.0,-4.8,0.0,0.222,0.488,0.0,0.132,0.419,157.8,spotify:track:37LWyqxXEUrjMxrhPlAiNF,141270.0,4.0
130.0,130.0,1.0,314714.0,314714.0,YoungBoy Never Broke Again,Bat Man,0.782,0.67,1.0,-4.332,0.0,0.358,0.118,0.0,0.0956,0.745,172.00599999999997,spotify:track:6fEdWrEYspdneQMNIT33I4,178655.0,4.0
134.0,134.0,1.0,310377.0,310377.0,YoungBoy Never Broke Again,Long RD,0.768,0.565,4.0,-7.2029999999999985,0.0,0.0525,0.14300000000000002,0.0,0.277,0.307,129.866,spotify:track:4RhRDVXc3xFojyyjyh1jmN,175527.0,4.0
139.0,158.5,2.0,309270.0,279684.0,YoungBoy Never Broke Again,Bad Bad,0.682,0.809,3.0,-4.331,0.0,0.378,0.491,0.0,0.217,0.812,180.088,spotify:track:2OUY5NdALupSoIQN9ZBH1a,138683.0,4.0
144.0,144.0,1.0,302740.0,302740.0,KYLE,YES! (feat. Rich The Kid & K CAMP),0.758,0.6659999999999999,8.0,-8.086,1.0,0.14,0.0318,0.00405,0.33,0.6990000000000001,162.083,spotify:track:2tDrlnQWiCDis4H8RT0W2h,195397.0,4.0
146.0,146.0,1.0,301003.0,301003.0,YoungBoy Never Broke Again,How You Want It,0.537,0.6509999999999999,2.0,-6.49,1.0,0.249,0.0366,0.0,0.259,0.28800000000000003,150.27700000000004,spotify:track:3ug164pc9RGmq4TM6x61vJ,150980.0,4.0
157.0,157.0,1.0,291268.0,291268.0,The 1975,The Birthday Party,0.639,0.468,2.0,-9.736,1.0,0.0317,0.075,0.374,0.16899999999999998,0.521,134.077,spotify:track:3qZwJ1SiY32JW70JqgiFbY,277897.0,4.0
178.0,178.0,1.0,274377.0,274377.0,YoungBoy Never Broke Again,Okay,0.684,0.64,2.0,-5.035,1.0,0.336,0.343,0.0,0.24,0.47,159.874,spotify:track:7HjRPlzOwN72D8gjn9zURA,169930.0,4.0
193.0,193.0,1.0,264039.0,264039.0,YoungBoy Never Broke Again,Call Me Late,0.736,0.594,10.0,-6.459,0.0,0.38,0.336,0.0,0.061,0.905,163.94799999999995,spotify:track:1m5ThpiPCchWtaBIAnNfz8,213626.0,4.0
168.0,185.0,3.0,259262.0,235859.0,DaBaby,SHUT UP,0.871,0.555,1.0,-5.968,1.0,0.248,0.203,0.0,0.118,0.248,129.97299999999998,spotify:track:3ekxXNSH4mgUnMprSnopls,170192.0,4.0
5.0,45.0,49.0,973448.0,452272.0,SAINt JHN,Roses - Imanbek Remix,0.784,0.721,8.0,-5.457000000000002,1.0,0.0506,0.0149,0.00424,0.285,0.895,121.966,spotify:track:7fPuWrlpwDcHm5aHCH5D9t,176219.0,4.0
33.0,133.0,15.0,686442.0,344821.0,SZA,The Other Side (from Trolls World Tour),0.7609999999999999,0.607,7.0,-6.274,1.0,0.0964,0.00277,0.0,0.132,0.71,105.979,spotify:track:463PQggkmk5tTw8ug0ahOX,188187.0,4.0
81.0,93.0,46.0,355007.0,304107.0,Doja Cat,Like That (feat. Gucci Mane),0.879,0.499,4.0,-6.027,0.0,0.18,0.24,0.0,0.0967,0.405,106.043,spotify:track:4EivmOT13NMpNSfTKn9p4s,163173.0,4.0
2.0,80.0,45.0,1526702.0,339554.0,Lady Gaga,Stupid Love,0.6759999999999999,0.815,8.0,-4.294,1.0,0.0625,0.00146,0.00041,0.275,0.7959999999999999,117.973,spotify:track:2kJu14V7hbZw3I4K8L8SXb,193531.0,4.0
3.0,78.0,45.0,1383309.0,341792.0,Lil Baby,Heatin Up (feat. Gunna),0.7879999999999999,0.436,1.0,-9.435,1.0,0.364,0.0611,0.0,0.0979,0.341,129.847,spotify:track:7KSSdFCBHCfq4KPzz78ghk,177314.0,4.0
9.0,81.0,14.0,1141329.0,447623.5,Lil Baby,Live Off My Closet (feat. Future),0.807,0.6779999999999999,6.0,-3.2430000000000003,0.0,0.177,0.0345,0.0,0.0986,0.21,147.004,spotify:track:5Tv1W0NlpAngqoMvBHxBQv,173061.0,4.0
10.0,135.0,45.0,1071603.0,267617.0,Lil Baby,Commercial (feat. Lil Uzi Vert),0.892,0.486,11.0,-8.637,0.0,0.384,0.048,0.0,0.146,0.535,120.998,spotify:track:3tDqEKKUs6gf8zMvSuLyLA,214215.0,4.0
22.0,136.0,6.0,824957.0,278548.0,Lil Baby,Get Ugly,0.68,0.414,1.0,-6.944,0.0,0.223,0.177,0.0,0.17800000000000002,0.0734,148.029,spotify:track:5XJciZ5Bj0IjPrcnNU7gvB,155832.0,4.0
31.0,133.0,5.0,698505.0,275716.0,Lil Baby,How,0.5820000000000001,0.487,2.0,-8.208,1.0,0.455,0.00168,0.0,0.0941,0.308,80.325,spotify:track:5CLMG0eAitcBauIR8zPukZ,182000.0,4.0
34.0,97.0,7.0,663827.0,324823.0,Lil Baby,Grace (feat. 42 Dugg),0.8240000000000001,0.513,10.0,-6.263,0.0,0.36,0.384,0.0,0.109,0.179,123.026,spotify:track:0ofKF8HdQu845qKzRRCjtt,203438.0,4.0
35.0,92.0,7.0,652889.0,341555.0,Lil Baby,Emotionally Scarred,0.585,0.6409999999999999,6.0,-4.269,0.0,0.133,0.0286,0.0,0.316,0.266,88.28399999999998,spotify:track:7ge7BHazYbVKi8qyZUX1Bm,197530.0,4.0
38.0,135.0,5.0,641534.0,272290.0,Lil Baby,Forever (feat. Lil Wayne),0.619,0.6679999999999999,4.0,-2.115,0.0,0.271,0.0799,0.0,0.122,0.147,76.514,spotify:track:12uiXnxlyFhqGIeosijiAS,201616.0,4.0
48.0,125.0,4.0,578621.0,319680.0,Lil Baby,Same Thing,0.902,0.85,7.0,-6.39,1.0,0.358,0.0389,0.0,0.0838,0.556,120.13,spotify:track:16g0MvK60Z79npuD4wvh4E,162791.0,5.0
49.0,118.0,6.0,577277.0,295964.0,Lil Baby,No Sucker (feat. Moneybagg Yo),0.9,0.846,0.0,-4.884,1.0,0.224,0.025,0.0,0.204,0.85,129.966,spotify:track:4m5I2K5aWgqdFQx2KHe6AZ,188607.0,4.0
33.0,53.0,45.0,630282.0,444274.0,G Herbo,PTSD,0.883,0.8079999999999999,1.0,-3.158,0.0,0.183,0.0317,0.0,0.207,0.805,119.012,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,232065.0,4.0
53.0,139.0,4.0,541151.0,300367.5,Lil Baby,We Should (feat. Young Thug),0.562,0.604,9.0,-7.497999999999998,0.0,0.197,0.326,0.0,0.416,0.562,83.35600000000002,spotify:track:6GKSo8Uz4wMa0Qn2LatloZ,176540.0,4.0
62.0,99.5,2.0,476680.0,387488.0,Lil Baby,Can't Explain,0.642,0.3720000000000001,10.0,-10.201,1.0,0.5820000000000001,0.0365,0.0,0.149,0.119,160.006,spotify:track:5VTknsqk1zKL6I9PDZchRy,181341.0,4.0
54.0,122.0,17.0,541003.0,288862.0,Swae Lee,Someone Said,0.904,0.4920000000000001,2.0,-9.657,1.0,0.155,0.00119,0.364,0.125,0.257,149.982,spotify:track:5awaEIMiJboRO7ycF6UOot,223275.0,4.0
80.0,122.5,2.0,398540.0,333567.0,Lil Baby,Consistent,0.8170000000000001,0.439,0.0,-7.635,1.0,0.506,0.00434,0.0,0.282,0.215,149.967,spotify:track:6Q34rDGhBgUK0KlOsnU0Ls,181011.0,4.0
86.0,122.0,2.0,391089.0,332729.0,Lil Baby,"Catch The Sun - From ""Queen & Slim: The Soundtrack""",0.472,0.65,1.0,-6.676,1.0,0.126,0.117,0.0,0.14,0.11,82.56299999999997,spotify:track:3HcPCt4oIXSh0aMR5oOnuS,182330.0,4.0
45.0,157.0,32.0,507988.0,248631.0,J Balvin,Rojo,0.652,0.595,11.0,-4.04,1.0,0.113,0.15,0.000115,0.0842,0.444,172.27,spotify:track:4uziEsK1yiqdauKVDPsmVG,150853.0,4.0
97.0,145.0,2.0,360296.0,305601.5,Lil Baby,Forget That (feat. Rylo Rodriguez),0.897,0.574,8.0,-8.017000000000001,1.0,0.406,0.0498,6.38e-06,0.122,0.769,150.086,spotify:track:1rX2V3ULhgO5eRRMWMc820,167172.0,4.0
99.0,144.0,2.0,359579.0,306040.5,Jeremy Zucker,not ur friend,0.8009999999999999,0.272,4.0,-10.564,1.0,0.415,0.302,0.0,0.407,0.648,68.965,spotify:track:1g8illkxDpZ9oHckc7NovJ,174520.0,4.0
101.0,101.0,1.0,357490.0,357490.0,Lil Baby,Gang Signs,0.8190000000000001,0.7929999999999999,0.0,-5.77,1.0,0.0975,0.0145,0.0,0.362,0.531,85.005,spotify:track:3v10ySCsyEu0SZByR6SRto,169783.0,4.0
106.0,106.0,1.0,348997.0,348997.0,Aminé,Shimmy,0.467,0.879,5.0,-4.372,0.0,0.483,0.373,0.0,0.274,0.795,172.783,spotify:track:7iG6aXHLFg9tBzP6OIyuJa,133995.0,4.0
45.0,95.5,10.0,691233.0,359651.0,Jhené Aiko,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),0.518,0.7020000000000001,1.0,-6.91,0.0,0.208,0.128,0.0,0.075,0.878,134.965,spotify:track:3Wol2exesJNRrj6hGZ6R8s,193833.0,4.0
114.0,114.0,1.0,335065.0,335065.0,Lil Baby,Hurtin,0.813,0.422,6.0,-8.788,0.0,0.342,0.0624,1.41e-06,0.13699999999999998,0.159,93.877,spotify:track:04saBwtbgsgmnrUt5WhuxA,163653.0,4.0
122.0,122.0,1.0,325032.0,325032.0,Lil Baby,Solid,0.825,0.589,10.0,-6.875,0.0,0.452,0.0166,1.57e-06,0.135,0.339,156.037,spotify:track:00gEQu4HEozB5EBFlLC7rR,185854.0,4.0
146.0,146.0,1.0,295673.0,295673.0,Martin Garrix,Drown (feat. Clinton Kane),0.573,0.7390000000000001,9.0,-5.455,1.0,0.0581,0.212,0.0,0.175,0.363,120.077,spotify:track:4RVtBlHFKj51Ipvpfv5ER4,174062.0,4.0
151.0,151.0,1.0,288377.0,288377.0,Marshmello,Crusade,0.618,0.98,9.0,-0.8420000000000001,0.0,0.0777,0.0266,0.516,0.328,0.488,140.003,spotify:track:29Dvkvp7Wgd1VJdDvVJlvf,171429.0,4.0
48.0,79.5,14.0,386800.0,289331.5,Delacey,Cruel Intentions,0.677,0.878,11.0,-3.497,0.0,0.213,0.0883,0.0,0.154,0.227,90.04799999999999,spotify:track:7E91ECLi2J4L21tEX0RBHn,192571.0,4.0
3.0,50.5,44.0,1246286.0,429581.0,Bad Bunny,La Difícil,0.685,0.848,8.0,-4.561,0.0,0.0858,0.0861,7.14e-06,0.0783,0.7609999999999999,179.87,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,163084.0,4.0
4.0,58.0,44.0,1246255.0,396751.5,Bad Bunny,Si Veo a Tu Mamá,0.9,0.603,2.0,-5.313,1.0,0.0646,0.402,4.81e-06,0.134,0.8240000000000001,129.928,spotify:track:41wtwzCZkXwpnakmwJ239F,170972.0,4.0
11.0,106.0,38.0,1119458.0,302533.0,Bad Bunny,La Santa,0.7440000000000001,0.868,1.0,-4.524,1.0,0.047,0.0326,0.0,0.0822,0.586,93.037,spotify:track:69vlMrzHwATKzupwNcUPyK,206420.0,4.0
14.0,77.0,22.0,1042003.0,407437.0,Bad Bunny,Pero Ya No,0.882,0.612,4.0,-6.103,1.0,0.118,0.0475,5.07e-06,0.182,0.742,147.982,spotify:track:75pQqzwgCjUOSSy5CpmAjy,160638.0,4.0
18.0,57.0,44.0,926127.0,410818.5,Bad Bunny,Yo Perreo Sola,0.86,0.758,11.0,-5.16,1.0,0.0695,0.021,6.54e-05,0.344,0.453,97.014,spotify:track:0SqqAgdovOE24BzxIClpjw,172127.0,4.0
22.0,89.0,18.0,878035.0,364259.5,Bad Bunny,Bichiyal,0.737,0.7659999999999999,10.0,-4.242,0.0,0.0458,0.31,6.63e-06,0.114,0.662,93.956,spotify:track:4j4w4CXm6BSr0s25wAWrrX,196500.0,4.0
23.0,95.5,16.0,852194.0,375309.5,Bad Bunny,Soliá,0.71,0.81,2.0,-5.5070000000000014,1.0,0.0854,0.117,0.000132,0.154,0.184,92.041,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,159282.0,4.0
29.0,107.0,14.0,775612.0,381746.0,Bad Bunny,La Zona,0.762,0.8009999999999999,1.0,-3.661,0.0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,spotify:track:5kqNIqFjijuzvVLhuY9B8j,136893.0,4.0
30.0,111.0,13.0,773288.0,395348.0,Bad Bunny,Que Malo,0.802,0.787,7.0,-6.181,0.0,0.0599,0.0832,0.0,0.153,0.446,94.026,spotify:track:53v2u51nq3CxiKUNphRzP1,167975.0,4.0
30.0,51.5,44.0,769149.0,414446.5,Bad Bunny,Safaera,0.607,0.8290000000000001,2.0,-4.074,1.0,0.379,0.0103,0.0,0.107,0.685,96.172,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,295177.0,4.0
37.0,114.0,13.0,697786.0,390522.0,Bad Bunny,Está Cabrón Ser Yo,0.81,0.8540000000000001,10.0,-3.999,0.0,0.254,0.0732,0.0,0.123,0.879,154.083,spotify:track:4saHEjXw7O1NXJOzBkUKKG,227939.0,4.0
39.0,105.0,15.0,679037.0,360266.0,Bad Bunny,A Tu Merced,0.86,0.7909999999999999,0.0,-4.784,1.0,0.0568,0.16899999999999998,0.000106,0.106,0.887,92.023,spotify:track:4r9jkMEnArtWGH2rL2FZl0,175918.0,4.0
40.0,107.0,16.0,673546.0,350691.5,Bad Bunny,25/8,0.7609999999999999,0.732,4.0,-5.4689999999999985,0.0,0.0549,0.092,0.0,0.0716,0.542,151.982,spotify:track:4NqQaovM14WR2hNPMFxgjb,243276.0,4.0
43.0,125.0,13.0,657841.0,369748.0,Bad Bunny,Una Vez,0.55,0.598,11.0,-5.402,0.0,0.0831,0.132,2.58e-06,0.0955,0.5429999999999999,83.836,spotify:track:5J7teKIJGtqVypgYI6sqXj,232496.0,4.0
50.0,89.0,9.0,590794.0,364756.0,Bad Bunny,P FKN R,0.82,0.635,5.0,-5.749,0.0,0.0772,0.409,0.0,0.244,0.528,101.024,spotify:track:0fgsKar6uBO08vzHXkTjWi,258280.0,4.0
51.0,88.0,7.0,586141.0,370887.0,Bad Bunny,<3,0.848,0.644,4.0,-4.365,0.0,0.153,0.275,0.0,0.7909999999999999,0.645,121.946,spotify:track:7b59ZUw0TkGZuE0HNeiuc4,290013.0,4.0
54.0,86.5,6.0,564185.0,376208.0,Bad Bunny,Puesto Pa' Guerrial,0.867,0.6859999999999999,4.0,-5.3420000000000005,1.0,0.221,0.311,0.0,0.1,0.6579999999999999,139.968,spotify:track:5gCg2qMPzKkW4jS4dBKdDs,190207.0,4.0
63.0,98.0,7.0,516551.0,344292.0,Bad Bunny,Hablamos Mañana,0.6829999999999999,0.677,1.0,-4.496,1.0,0.0469,0.0869,0.0,0.0998,0.514,156.019,spotify:track:1V8XneTrX6kKeoxYbk4x6h,240253.0,4.0
148.0,154.0,3.0,283879.0,268670.0,NLE Choppa,100 Shots,0.8320000000000001,0.591,11.0,-7.665,1.0,0.408,0.154,2.75e-05,0.124,0.297,140.08100000000002,spotify:track:1eto1iY3lVWyJhejV6Mi6J,157929.0,4.0
2.0,2.0,7.0,1751164.0,1476427.0,Lil Uzi Vert,That Way,0.7190000000000001,0.611,7.0,-5.01,0.0,0.0403,0.0582,0.0,0.155,0.489,129.96200000000002,spotify:track:5raTDhlbxFDnpn89bxArdH,212354.0,4.0
18.0,25.0,42.0,690878.0,624785.0,BENEE,Supalonely,0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.123,0.8170000000000001,128.977,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,223480.0,4.0
116.0,121.5,2.0,384922.0,345414.0,Dixie Chicks,Gaslighter,0.6809999999999999,0.728,2.0,-7.317,1.0,0.0513,0.00624,0.0,0.055,0.693,131.017,spotify:track:4BR0bp4qHX1lcBM2HtnoIm,203467.0,4.0
1.0,41.5,38.0,3364245.0,494431.5,Lil Uzi Vert,Baby Pluto,0.772,0.634,10.0,-6.101,0.0,0.212,0.135,0.0,0.4320000000000001,0.6709999999999999,160.05200000000005,spotify:track:7hav1MHURQf5SAoPk0egqh,210261.0,4.0
2.0,40.0,38.0,2839950.0,504962.5,Lil Uzi Vert,Lo Mein,0.855,0.6759999999999999,1.0,-5.7360000000000015,1.0,0.325,0.0888,0.0,0.14400000000000002,0.509,133.08100000000002,spotify:track:6CUP2khYzdphXebxVTfPE3,195299.0,4.0
3.0,68.5,38.0,2591124.0,365761.5,Lil Uzi Vert,Silly Watch,0.903,0.535,8.0,-6.238,1.0,0.28600000000000003,0.0296,0.0,0.0851,0.157,130.11700000000002,spotify:track:5egD7A5x9AHdVO2fMo3Wbo,195692.0,4.0
4.0,60.0,17.0,2200826.0,504956.0,Lil Uzi Vert,POP,0.742,0.6,1.0,-6.667999999999998,0.0,0.418,0.00948,0.0,0.785,0.272,139.888,spotify:track:1jDbQz6tr52WgScCTXMnaN,227474.0,4.0
6.0,83.5,30.0,2047822.0,344719.0,Lil Uzi Vert,Homecoming,0.929,0.563,9.0,-7.428,1.0,0.49,0.000592,0.0,0.244,0.354,129.957,spotify:track:6vxU64pcIuQ38O015Zy4qj,213885.0,4.0
8.0,67.0,17.0,1937471.0,472128.0,Lil Uzi Vert,You Better Move,0.8420000000000001,0.556,8.0,-6.792999999999998,1.0,0.442,0.159,0.0,0.204,0.306,118.836,spotify:track:6YAxCn4juTWn5hWl2hzHGw,196639.0,4.0
2.0,19.0,38.0,1922227.0,716332.0,Lil Uzi Vert,P2,0.775,0.72,11.0,-5.353,0.0,0.193,0.0236,0.0,0.114,0.49,155.086,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,234627.0,4.0
9.0,93.5,34.0,1733560.0,311896.0,Lil Uzi Vert,Prices,0.7859999999999999,0.684,7.0,-5.397,1.0,0.205,0.172,0.0,0.706,0.563,126.002,spotify:track:4YcWzLSnGqLjSCycuSMHnn,233333.0,4.0
11.0,67.0,21.0,1731885.0,399246.0,Lil Uzi Vert,Celebration Station,0.748,0.7709999999999999,6.0,-4.1560000000000015,1.0,0.15,0.101,0.0,0.135,0.792,142.08700000000005,spotify:track:25B5fGr9K0VdZJiRFsnMO4,195058.0,4.0
12.0,73.0,20.0,1689793.0,388494.5,Lil Uzi Vert,Bigger Than Life,0.7759999999999999,0.752,8.0,-4.711,0.0,0.194,0.325,0.0,0.33,0.716,140.00799999999998,spotify:track:2oHDJHNondITqbl8xZ9vPn,192705.0,4.0
13.0,67.5,14.0,1556004.0,471448.5,Lil Uzi Vert,Chrome Heart Tags,0.703,0.768,0.0,-4.055,1.0,0.0655,0.541,0.0,0.105,0.5720000000000001,70.055,spotify:track:46mT9NR7N9Zf5MolcrBgE3,212821.0,4.0
13.0,63.0,21.0,1439398.0,410120.0,Lil Uzi Vert,Venetia,0.775,0.757,9.0,-4.1389999999999985,1.0,0.202,0.162,0.0,0.14800000000000002,0.557,142.933,spotify:track:3BYIzNZ3t9lRQCACXSMLrT,188800.0,4.0
16.0,70.5,14.0,1431826.0,462114.5,Lil Uzi Vert,Bust Me,0.736,0.703,11.0,-6.256,1.0,0.364,0.237,1.88e-06,0.413,0.614,151.886,spotify:track:4wBcaYqLPm7EtDVoJQORU4,194452.0,4.0
17.0,89.5,10.0,1248273.0,389727.5,Lil Uzi Vert,Urgency (feat. Syd),0.619,0.784,1.0,-6.109,1.0,0.123,0.0329,2.87e-06,0.315,0.471,156.036,spotify:track:5KlPy74NOEAt8jC3FYURnQ,181161.0,4.0
19.0,77.0,13.0,1235135.0,440184.0,Lil Uzi Vert,Secure The Bag,0.8029999999999999,0.7190000000000001,0.0,-4.485,1.0,0.393,0.344,0.0,0.425,0.5489999999999999,129.937,spotify:track:7gHZGXSJzM29WA384suYY2,238425.0,4.0
27.0,93.0,35.0,958158.0,310144.0,Demi Lovato,I Love Me,0.664,0.561,6.0,-7.0310000000000015,1.0,0.0495,0.0026100000000000003,0.0,0.0764,0.713,150.093,spotify:track:2IHLaN6wwYKQ3S24NsQqpA,203672.0,4.0
31.0,74.0,38.0,913404.0,347268.5,Jhené Aiko,B.S. (feat. H.E.R.),0.617,0.525,8.0,-10.425999999999998,0.0,0.12,0.5539999999999999,1.1e-06,0.135,0.377,135.781,spotify:track:63wx9vdskaXbYxyDx4oJCZ,212867.0,4.0
3.0,24.0,38.0,1612464.0,703906.5,Lil Uzi Vert,That Way - Bonus Track,0.7120000000000001,0.599,7.0,-5.3679999999999986,0.0,0.0388,0.0554,0.0,0.154,0.503,130.007,spotify:track:2ajzBr7vwHTEBeqDzcsNRC,212354.0,4.0
13.0,53.5,38.0,956084.0,421001.5,Lil Uzi Vert,Futsal Shuffle 2020 - Bonus Track,0.879,0.448,7.0,-8.57,0.0,0.221,0.0341,0.0,0.224,0.279,136.988,spotify:track:2fOlBMkWR7lXJfqp5VTbDG,198913.0,4.0
53.0,135.5,28.0,618672.0,272119.5,Gunna,SKYBOX,0.779,0.708,1.0,-6.527,1.0,0.162,0.0999,0.0,0.0934,0.345,140.894,spotify:track:7GwYENSg87oERcW0Wacd6m,178097.0,4.0
71.0,151.0,15.0,526569.0,268479.0,Megan Thee Stallion,Captain Hook,0.863,0.633,10.0,-5.002,0.0,0.287,0.0118,0.0,0.285,0.545,163.991,spotify:track:1E3VQQWFQAPJkXfYHjqWoI,176750.0,4.0
84.0,167.0,18.0,454835.0,237167.5,Bazzi,Young & Alive,0.716,0.563,3.0,-5.4860000000000015,1.0,0.0425,0.326,0.0,0.119,0.495,86.005,spotify:track:5RsKelNxucrDxgMbZ3vd3W,160465.0,4.0
86.0,116.5,2.0,453358.0,377477.0,Jhené Aiko,Speak,0.341,0.368,4.0,-9.637,1.0,0.0311,0.34,0.0,0.14,0.28,89.624,spotify:track:6ffCTLnwgOBNv09A9UCRl9,185240.0,4.0
88.0,133.0,2.0,450045.0,360938.5,BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],0.6609999999999999,0.523,8.0,-5.902,1.0,0.0381,0.483,0.0,0.469,0.536,122.948,spotify:track:438wODjSTL2jgn1nePaNew,222009.0,4.0
96.0,155.0,4.0,417078.0,285620.5,Lauv,Invisible Things,0.733,0.552,7.0,-7.404,1.0,0.0993,0.0833,7.59e-06,0.141,0.279,125.311,spotify:track:1ShHhJlzaLuoZbJ3aP4z0m,197307.0,5.0
97.0,97.0,1.0,416495.0,416495.0,Katy Perry,Never Worn White,0.544,0.353,11.0,-7.275,0.0,0.0303,0.706,0.0,0.105,0.35700000000000004,138.059,spotify:track:3ksNHUNCTP6Pan8rjFnmtw,225039.0,4.0
102.0,102.0,1.0,410364.0,410364.0,Jhené Aiko,Lotus - intro,0.48,0.274,0.0,-17.702,0.0,0.316,0.914,0.0,0.383,0.547,94.539,spotify:track:1aWBNkWrY3VA2eeV6ljGQf,71627.0,5.0
107.0,131.5,2.0,403833.0,348116.5,Jhené Aiko,One Way St. (feat. Ab-Soul),0.384,0.598,10.0,-8.216000000000001,0.0,0.153,0.168,0.0,0.61,0.365,82.455,spotify:track:00FmWWD8FpB1Ph6nPPw1bC,174333.0,4.0
117.0,177.0,28.0,380098.0,220452.0,Lil Skies,Havin My Way (feat. Lil Durk),0.802,0.737,6.0,-4.862,0.0,0.0757,0.275,0.0,0.113,0.7120000000000001,127.014,spotify:track:0oH0OIeKJSAT5bdFkbz20A,211654.0,4.0
128.0,147.0,2.0,365069.0,323942.5,Jhené Aiko,Tryna Smoke,0.644,0.451,8.0,-11.079,1.0,0.154,0.39,4.17e-05,0.593,0.779,149.85399999999996,spotify:track:4CqSF73VXQcpDTXsCy97CV,269853.0,4.0
